long,lat,cell_5km,number_checklists,total_SR,total_duration,avg_duration,no_months,square,urban,season,urban2,geometry,elevation,elev_units,x,y,precip,hemisphere,abslat
-92.55824726416945,47.1094923689743,4953011,310,36,14951,18.5037128712871,3,r1c1,1,winter,Natural,"c(-7298500, 5567500)",400,meters,-7298499.999999999,5567500.000000001,710.4459026402212,northern,47.1094923689743
-123.24358515966084,47.06275289735197,4959743,172,64,28230,20.1211689237349,3,r1c1,1,winter,Natural,"c(-9723500, 5562500)",126,meters,-9723500.000000002,5562499.999999999,1817.7684053669082,northern,47.06275289735197
-122.92671472936398,47.06275289735197,4959748,2778,184,1590590,46.9145233600755,3,r1c1,2,winter,Suburban,"c(-9698500, 5562500)",46,meters,-9698500.000000002,5562499.999999999,1334.2296003668878,northern,47.06275289735197
-92.76064976510287,47.06275289735197,4960224,138,27,2402,7.95364238410596,3,r1c1,1,winter,Natural,"c(-7318500, 5562500)",386,meters,-7318500.000000001,5562499.999999999,712.8021686728266,northern,47.06275289735197
-92.6972756790435,47.06275289735197,4960225,640,48,49236,21.699427060379,3,r1c1,1,winter,Natural,"c(-7313500, 5562500)",388,meters,-7313500,5562499.999999999,714.3509201570761,northern,47.06275289735197
-92.63390159298413,47.06275289735197,4960226,2128,56,347041,33.2351082168167,3,r1c1,1,winter,Natural,"c(-7308500, 5562500)",393,meters,-7308500.000000002,5562499.999999999,715.1206408215919,northern,47.06275289735197
-92.57052750692475,47.06275289735197,4960227,149,24,5326,19.5808823529412,3,r1c1,1,winter,Natural,"c(-7303500, 5562500)",401,meters,-7303500,5562499.999999999,716.3627602935526,northern,47.06275289735197
-123.04901014001403,47.016028611524284,4966962,142,69,113152,70.1935483870968,3,r1c1,1,winter,Natural,"c(-9713500, 5557500)",253,meters,-9713500.000000002,5557499.999999999,1573.0507892627834,northern,47.016028611524284
-122.85899262293982,47.016028611524284,4966965,714,131,366915,45.3934182852901,3,r1c1,2,winter,Suburban,"c(-9698500, 5557500)",63,meters,-9698500,5557499.999999999,1285.0714885226123,northern,47.016028611524284
-122.79565345058175,47.016028611524284,4966966,194,95,77051,40.5105152471083,3,r1c1,2,winter,Suburban,"c(-9693500, 5557500)",57,meters,-9693500.000000002,5557499.999999999,1263.4382373583019,northern,47.016028611524284
-114.49822187167517,47.016028611524284,4967097,202,52,52051,31.0937873357228,3,r1c1,1,winter,Natural,"c(-9038500, 5557500)",1205,meters,-9038500,5557499.999999999,374.2400192040668,northern,47.016028611524284
-92.77288575285868,47.016028611524284,4967440,765,43,682147,109.003994886545,3,r1c1,1,winter,Natural,"c(-7323500, 5557500)",385,meters,-7323500.000000002,5557499.999999999,719.6885983163606,northern,47.016028611524284
-91.88613733984576,47.016028611524284,4967454,202,32,26595,33.5372005044136,3,r1c1,1,winter,Natural,"c(-7253500, 5557500)",409,meters,-7253500.000000003,5557499.999999999,755.1945364782313,northern,47.016028611524284
-91.8227981674877,47.016028611524284,4967455,150,27,11767,22.4133333333333,3,r1c1,1,winter,Natural,"c(-7248500, 5557500)",353,meters,-7248500.000000001,5557499.999999999,754.9704641603078,northern,47.016028611524284
-120.57579090452944,46.96931947791086,4974217,138,84,81882,59.4208998548621,3,r1c1,1,winter,Natural,"c(-9523500, 5552500)",470,meters,-9523500.000000002,5552499.999999999,297.33536859990437,northern,46.96931947791086
-120.50962906319879,46.92262546303327,4981434,170,100,162816,81.2455089820359,3,r1c1,1,winter,Natural,"c(-9523500, 5547500)",569,meters,-9523500.000000002,5547500,270.95947574792785,northern,46.92262546303327
-114.18266791114341,46.92262546303327,4981534,257,97,206150,73.4413965087282,3,r1c1,1,winter,Natural,"c(-9023500, 5547500)",981,meters,-9023500.000000004,5547500,349.64459384556756,northern,46.92262546303327
-94.44254911673062,46.92262546303327,4981846,108,29,13471,31.5480093676815,3,r1c1,1,winter,Natural,"c(-7463500, 5547500)",418,meters,-7463500.000000001,5547500,693.4090807053526,northern,46.92262546303327
-114.12096954522168,46.82928265607833,4995967,537,99,430066,84.9764868603043,3,r1c1,1,winter,Natural,"c(-9028500, 5537500)",1135,meters,-9028500.000000002,5537500,340.6659227136268,northern,46.82928265607833
-122.08079678354542,46.78263379754931,5003057,512,29,77938,31.7078925956062,3,r1c1,1,winter,Natural,"c(-9663500, 5532500)",748,meters,-9663500,5532500,2116.319932413033,northern,46.78263379754931
-114.05872341907589,46.78263379754931,5003184,164,75,42461,27.788612565445,3,r1c1,1,winter,Natural,"c(-9028500, 5532500)",1042,meters,-9028500,5532500,343.89444652911624,northern,46.78263379754931
-96.11959873002591,46.78263379754931,5003468,414,35,68030,19.0027932960894,3,r1c1,1,winter,Natural,"c(-7608500, 5532500)",420,meters,-7608500.000000001,5532500,589.2187046392261,northern,46.78263379754931
-111.97642561173488,46.73599992485179,5010433,142,45,77048,59.1312356101305,3,r1c1,1,winter,Natural,"c(-8868500, 5527500)",1280,meters,-8868499.999999998,5527500.000000001,300.16806444058795,northern,46.73599992485179
-114.06089862151637,46.68938100500972,5017616,441,92,80476,36.3158844765343,3,r1c1,1,winter,Natural,"c(-9038500, 5522500)",960,meters,-9038500,5522500,331.6352853613911,northern,46.68938100500972
-111.97868937523101,46.68938100500972,5017649,143,52,23735,22.9990310077519,3,r1c1,1,winter,Natural,"c(-8873500, 5522500)",1119,meters,-8873500,5522500,289.9258832349991,northern,46.68938100500972
-114.06211896843521,46.64277700514617,5024832,156,59,60072,34.4054982817869,3,r1c1,1,winter,Natural,"c(-9043500, 5517500)",983,meters,-9043500,5517500,326.83375923923484,northern,46.64277700514617
-92.50753850860116,46.59618789248274,5032390,212,35,7857,9.85821831869511,3,r1c1,1,winter,Natural,"c(-7338500, 5512500)",353,meters,-7338499.999999999,5512500,778.3222944840484,northern,46.59618789248274
-114.12781859826708,46.549613634339295,5039263,108,78,78494,63.8162601626016,3,r1c1,1,winter,Natural,"c(-9058500, 5507500)",1029,meters,-9058500.000000002,5507500,319.67366423717175,northern,46.549613634339295
-114.06482372130164,46.549613634339295,5039264,364,99,231829,48.4389887170915,3,r1c1,1,winter,Natural,"c(-9053500, 5507500)",1022,meters,-9053499.999999998,5507500,314.22945715225796,northern,46.549613634339295
-112.04898765840794,46.549613634339295,5039296,222,40,59183,47.6897663174859,3,r1c1,1,winter,Natural,"c(-8893500, 5507500)",1538,meters,-8893500,5507500,326.27010042652813,northern,46.549613634339295
-92.45758092215962,46.549613634339295,5039607,113,29,40402,45.1418994413408,3,r1c1,1,winter,Natural,"c(-7338500, 5507500)",315,meters,-7338500,5507500,775.8260195157845,northern,46.549613634339295
-111.98859703875617,46.50305419813335,5046513,810,48,376240,57.1012293215966,3,r1c1,1,winter,Natural,"c(-8893500, 5502500)",1374,meters,-8893500.000000002,5502499.999999999,311.9480351775859,northern,46.50305419813335
-114.1324300246256,46.409979661689874,5060911,107,52,31130,44.7913669064748,3,r1c1,1,winter,Natural,"c(-9073500, 5492500)",1040,meters,-9073500,5492500.000000001,314.95022491175007,northern,46.409979661689874
-112.11984515616909,46.409979661689874,5060943,352,32,22731,19.4448246364414,3,r1c1,1,winter,Natural,"c(-8913500, 5492500)",1670,meters,-8913500.000000002,5492500.000000001,356.4410252586504,northern,46.409979661689874
-123.81451658557312,46.36346449677189,5067973,109,69,206245,146.480823863636,3,r1c1,1,winter,Natural,"c(-9848500, 5487500)",27,meters,-9848499.999999996,5487500.000000001,2324.6642118680206,northern,46.36346449677189
-117.08854142455556,46.36346449677189,5068080,393,123,532548,86.8756933115824,3,r1c1,1,winter,Natural,"c(-9313500, 5487500)",388,meters,-9313499.999999998,5487500.000000001,363.2862448116777,northern,46.36346449677189
-112.05977494902838,46.36346449677189,5068160,233,31,15935,21.4468371467026,3,r1c1,1,winter,Natural,"c(-8913500, 5487500)",1537,meters,-8913499.999999998,5487500.000000001,335.76132780674556,northern,46.36346449677189
-91.12753449464658,46.36346449677189,5068493,206,38,328434,194.685240071132,3,r1c1,1,winter,Natural,"c(-7248500, 5487500)",311,meters,-7248499.999999998,5487500.000000001,793.8911198889948,northern,46.36346449677189
-90.18464078048525,46.36346449677189,5068508,132,20,41969,47.1032547699214,3,r1c1,1,winter,Natural,"c(-7173500, 5487500)",479,meters,-7173500,5487500.000000001,864.038349104256,northern,46.36346449677189
-123.43418220948746,46.31696402442958,5075195,147,53,74471,56.3320726172466,3,r1c1,1,winter,Natural,"c(-9823500, 5482500)",61,meters,-9823500,5482500,2323.1484642346513,northern,46.31696402442958
-123.43110405070087,46.2704782125623,5082411,183,124,215962,63.4808935920047,3,r1c1,1,winter,Natural,"c(-9828500, 5477500)",38,meters,-9828500,5477500,2210.2887329180144,northern,46.2704782125623
-123.36536530648328,46.22400702916439,5089628,168,120,259454,73.6875887531951,3,r1c1,1,winter,Natural,"c(-9828500, 5472500)",56,meters,-9828499.999999998,5472500,2066.7090147647164,northern,46.22400702916439
-118.84671734287397,46.22400702916439,5089700,192,108,252980,63.7068748426089,3,r1c1,1,winter,Natural,"c(-9468500, 5472500)",226,meters,-9468499.999999996,5472500,245.34808008644987,northern,46.22400702916439
-114.20255138027555,46.22400702916439,5089774,224,44,408468,156.501149425287,3,r1c1,1,winter,Natural,"c(-9098500, 5472500)",1152,meters,-9098499.999999998,5472500,354.7404679968173,northern,46.22400702916439
-112.82185339139491,46.22400702916439,5089796,148,40,20104,28.4759206798867,3,r1c1,1,winter,Natural,"c(-8988500, 5472500)",1499,meters,-8988499.999999996,5472500,296.7243662071579,northern,46.22400702916439
-90.9333609205611,46.177550442324836,5097361,405,39,43960,22.2920892494929,3,r1c1,1,winter,Natural,"c(-7248500, 5467500)",446,meters,-7248499.999999998,5467500,816.255171687232,northern,46.177550442324836
-90.11792759506804,46.177550442324836,5097374,222,27,313312,153.509064184223,3,r1c1,1,winter,Natural,"c(-7183500, 5467500)",494,meters,-7183499.999999998,5467500,853.4036248454088,northern,46.177550442324836
-122.91617466792653,46.03826794345585,5118499,173,109,159088,50.4081115335868,3,r1c1,1,winter,Natural,"c(-9813500, 5452500)",204,meters,-9813499.999999996,5452499.999999999,1538.1367545509254,northern,46.03826794345585
-118.84548054584207,46.03826794345585,5118564,126,90,77638,41.2748538011696,3,r1c1,1,winter,Natural,"c(-9488500, 5452500)",303,meters,-9488499.999999996,5452499.999999999,277.7229521466032,northern,46.03826794345585
-123.03913257487852,45.991869425616215,5125713,1339,47,1172815,87.1851769253643,3,r1c1,1,winter,Natural,"c(-9828500, 5447500)",300,meters,-9828500,5447499.999999998,1802.8116730397896,northern,45.991869425616215
-111.46729428679531,45.89911567380566,5140330,268,62,72869,32.6327810120914,3,r1c1,1,winter,Natural,"c(-8913500, 5437500)",1263,meters,-8913500,5437500,315.03479594737075,northern,45.89911567380566
-111.22137382222496,45.85276037722142,5147550,116,48,23728,27.6228172293364,3,r1c1,1,winter,Natural,"c(-8898500, 5432500)",1306,meters,-8898500,5432500,366.3479759647081,northern,45.85276037722142
-94.91032220251337,45.85276037722142,5147811,265,41,266858,93.9310102076734,3,r1c1,1,winter,Natural,"c(-7593500, 5432500)",388,meters,-7593500.000000001,5432500,683.5147011369497,northern,45.85276037722142
-90.41072175569637,45.85276037722142,5147883,287,32,122010,60.3711034141514,3,r1c1,1,winter,Natural,"c(-7233500, 5432500)",454,meters,-7233499.999999999,5432500,813.7032106182429,northern,45.85276037722142
-111.6004125147631,45.80641942526124,5154760,363,61,127230,33.4639663335087,3,r1c1,1,winter,Natural,"c(-8933500, 5427500)",1353,meters,-8933500.000000002,5427500.000000001,320.04889748723485,northern,45.80641942526124
-123.83852947918857,45.713780430987995,5168996,108,108,43387,32.8689393939394,3,r1c1,1,winter,Natural,"c(-9923500, 5417500)",168,meters,-9923500,5417500,2239.359547027106,northern,45.713780430987995
-123.15216689327076,45.713780430987995,5169007,117,30,20546,23.918509895227,3,r1c1,1,winter,Natural,"c(-9868500, 5417500)",437,meters,-9868500,5417500,1780.0036464741606,northern,45.713780430987995
-122.65299410351236,45.713780430987995,5169015,161,100,170913,67.1563850687623,3,r1c1,2,winter,Suburban,"c(-9828500, 5417500)",64,meters,-9828500,5417500,1204.549144862857,northern,45.713780430987995
-121.21787233295693,45.713780430987995,5169038,255,56,71592,38.6148867313916,3,r1c1,1,winter,Natural,"c(-9713500, 5417500)",366,meters,-9713499.999999998,5417500,564.9798940459755,northern,45.713780430987995
-121.15547573423711,45.713780430987995,5169039,205,80,77202,32.9782144382742,3,r1c1,1,winter,Natural,"c(-9708500, 5417500)",635,meters,-9708499.999999998,5417500,567.6593001378005,northern,45.713780430987995
-121.03068253679753,45.713780430987995,5169041,121,87,125847,85.843792633015,3,r1c1,1,winter,Natural,"c(-9698500, 5417500)",545,meters,-9698500,5417500,470.0379909360648,northern,45.713780430987995
-120.78109614191831,45.713780430987995,5169045,113,89,36801,28.070938215103,3,r1c1,1,winter,Natural,"c(-9678500, 5417500)",433,meters,-9678499.999999998,5417500,326.843688796101,northern,45.713780430987995
-123.21283791659438,45.66748232678789,5176222,297,45,128512,68.5031982942431,3,r1c1,1,winter,Natural,"c(-9878500, 5412500)",282,meters,-9878499.999999998,5412500,1617.8005291208278,northern,45.66748232678789
-123.15047377329499,45.66748232678789,5176223,117,47,17258,24.5840455840456,3,r1c1,1,winter,Natural,"c(-9873500, 5412500)",118,meters,-9873499.999999998,5412500,1578.3314054080097,northern,45.66748232678789
-122.90101720009746,45.66748232678789,5176227,200,82,96122,39.5401069518717,3,r1c1,1,winter,Natural,"c(-9853500, 5412500)",243,meters,-9853500,5412500,1337.2538503887713,northern,45.66748232678789
-122.65156062689991,45.66748232678789,5176231,409,116,150344,32.401724137931,3,r1c1,3,winter,Urban,"c(-9833500, 5412500)",78,meters,-9833500,5412500,1125.6835507057885,northern,45.66748232678789
-122.58919648360053,45.66748232678789,5176232,307,81,232873,70.2694628847314,3,r1c1,3,winter,Urban,"c(-9828500, 5412500)",75,meters,-9828499.999999998,5412500,1223.5994411348024,northern,45.66748232678789
-121.27954947431346,45.66748232678789,5176253,210,108,170761,58.7009281540048,3,r1c1,1,winter,Natural,"c(-9723500, 5412500)",429,meters,-9723500,5412500,577.7694153955741,northern,45.66748232678789
-122.52555708332727,45.62119844343697,5183449,418,89,118810,31.5396867533847,3,r1c1,3,winter,Urban,"c(-9828500, 5407500)",88,meters,-9828500,5407499.999999999,1282.1836411226093,northern,45.62119844343697
-122.02690293637373,45.62119844343697,5183457,105,86,163323,111.712038303694,3,r1c1,1,winter,Natural,"c(-9788500, 5407500)",72,meters,-9788500,5407499.999999999,1915.846528964658,northern,45.62119844343697
-121.90223939963532,45.62119844343697,5183459,105,72,40045,35.7544642857143,3,r1c1,1,winter,Natural,"c(-9778500, 5407500)",640,meters,-9778499.999999998,5407499.999999999,1908.9480290631855,northern,45.62119844343697
-110.80718462991855,45.62119844343697,5183637,287,31,50832,29.1467889908257,3,r1c1,1,winter,Natural,"c(-8888500, 5407500)",2023,meters,-8888499.999999998,5407499.999999999,527.1060420493055,northern,45.62119844343697
-92.98029887632869,45.62119844343697,5183923,103,33,18054,23.2954838709677,3,r1c1,1,winter,Natural,"c(-7458500, 5407500)",278,meters,-7458499.999999999,5407499.999999999,756.0358390999172,northern,45.62119844343697
-111.06127169093332,45.574928750215385,5190849,728,61,522276,65.6785714285714,3,r1c1,1,winter,Natural,"c(-8913500, 5402500)",1805,meters,-8913500,5402499.999999999,535.4054835412308,northern,45.574928750215385
-122.83462162754356,45.52867321649208,5197876,1812,141,2176243,63.5102725733964,3,r1c1,3,winter,Urban,"c(-9863500, 5397500)",63,meters,-9863499.999999998,5397500,1157.6948489064139,northern,45.52867321649208
-122.58555259195265,45.52867321649208,5197880,2232,123,896239,44.3243818001978,3,r1c1,3,winter,Urban,"c(-9843500, 5397500)",82,meters,-9843499.999999998,5397500,1141.5576973702603,northern,45.52867321649208
-122.52328533305494,45.52867321649208,5197881,1081,91,256065,37.8123154164206,3,r1c1,3,winter,Urban,"c(-9838500, 5397500)",66,meters,-9838499.999999998,5397500,1235.469090402677,northern,45.52867321649208
-117.41737010344144,45.52867321649208,5197963,104,49,10584,18.1855670103093,3,r1c1,1,winter,Natural,"c(-9428500, 5397500)",1058,meters,-9428500.000000002,5397500,413.83204303210823,northern,45.52867321649208
-117.3551028445437,45.52867321649208,5197964,155,38,15350,22.1500721500722,3,r1c1,1,winter,Natural,"c(-9423500, 5397500)",1188,meters,-9423499.999999998,5397500,410.38638461001995,northern,45.52867321649208
-123.14463950039753,45.48243181172432,5205087,194,96,55449,30.5841147269719,3,r1c1,1,winter,Natural,"c(-9893500, 5392500)",95,meters,-9893500,5392500,1262.6613350438518,northern,45.48243181172432
-122.83346388130317,45.48243181172432,5205092,544,104,457334,64.5222911963883,3,r1c1,3,winter,Urban,"c(-9868500, 5392500)",65,meters,-9868500,5392500,1116.1609906004462,northern,45.48243181172432
-122.77122875748431,45.48243181172432,5205093,1540,120,654102,39.6089378708974,3,r1c1,3,winter,Urban,"c(-9863500, 5392500)",97,meters,-9863500,5392500,1140.2649604048347,northern,45.48243181172432
-122.70899363366543,45.48243181172432,5205094,1639,127,724262,41.7755090269366,3,r1c1,3,winter,Urban,"c(-9858500, 5392500)",179,meters,-9858500,5392500,1174.884426659994,northern,45.48243181172432
-122.64675850984656,45.48243181172432,5205095,2835,169,3942852,83.1211552650996,3,r1c1,3,winter,Urban,"c(-9853500, 5392500)",12,meters,-9853500,5392500,1113.060306704227,northern,45.48243181172432
-122.5845233860277,45.48243181172432,5205096,936,102,268516,35.4009228740936,3,r1c1,3,winter,Urban,"c(-9848500, 5392500)",82,meters,-9848499.999999998,5392500,1184.6273273734462,northern,45.48243181172432
-123.88985084445761,45.4362045054573,5212291,127,103,34033,25.8216995447648,3,r1c1,1,winter,Natural,"c(-9958500, 5387500)",71,meters,-9958500,5387499.999999999,2311.1134390839443,northern,45.4362045054573
-122.77019561766632,45.4362045054573,5212309,2176,142,2559919,64.4183044364478,3,r1c1,3,winter,Urban,"c(-9868500, 5387500)",64,meters,-9868500,5387499.999999999,1104.0600558233027,northern,45.4362045054573
-117.35852868817503,45.4362045054573,5212396,211,82,86355,36.4674831081081,3,r1c1,1,winter,Natural,"c(-9433500, 5387500)",1251,meters,-9433500,5387499.999999999,437.17706284644544,northern,45.4362045054573
-117.1719194837098,45.4362045054573,5212399,150,50,28404,30.2492012779553,3,r1c1,1,winter,Natural,"c(-9418500, 5387500)",1295,meters,-9418499.999999998,5387499.999999999,429.6397068711452,northern,45.4362045054573
-117.2360275070916,45.38999126732385,5219614,194,83,20630,17.5425170068027,3,r1c1,1,winter,Natural,"c(-9428500, 5382500)",1217,meters,-9428499.999999998,5382499.999999999,407.59247038591826,northern,45.38999126732385
-122.45770963922752,45.343792067043886,5226746,126,61,39520,37.3888363292337,3,r1c1,1,winter,Natural,"c(-9853500, 5377500)",127,meters,-9853500.000000002,5377500,1479.9801367912185,northern,45.343792067043886
-117.23801734222894,45.343792067043886,5226830,496,98,104747,28.8162310866575,3,r1c1,1,winter,Natural,"c(-9433500, 5377500)",1296,meters,-9433500.000000002,5377500,468.4008081358073,northern,45.343792067043886
-90.20746794705768,45.343792067043886,5227265,105,28,64941,79.4871481028152,3,r1c1,1,winter,Natural,"c(-7258500, 5377500)",513,meters,-7258500.000000001,5377500,811.0220516233967,northern,45.343792067043886
-118.10959504766724,45.29760687442415,5234032,581,88,398460,69.9052631578947,3,r1c1,1,winter,Natural,"c(-9508500, 5372500)",1113,meters,-9508499.999999998,5372500,553.517877109141,northern,45.29760687442415
-117.7990581726405,45.29760687442415,5234037,243,81,216289,98.6719890510949,3,r1c1,1,winter,Natural,"c(-9483500, 5372500)",934,meters,-9483499.999999998,5372500,452.55859451523594,northern,45.29760687442415
-117.2400917975924,45.29760687442415,5234046,193,62,40401,42.662090813094,3,r1c1,1,winter,Natural,"c(-9438500, 5372500)",1722,meters,-9438500,5372500,560.203261511985,northern,45.29760687442415
-117.1158770475817,45.29760687442415,5234048,165,53,44976,51.9953757225434,3,r1c1,1,winter,Natural,"c(-9428500, 5372500)",1463,meters,-9428500.000000002,5372500,502.4835907891498,northern,45.29760687442415
-118.04923386153487,45.251435659357725,5241249,210,89,52453,37.4664285714286,3,r1c1,1,winter,Natural,"c(-9508500, 5367500)",1122,meters,-9508499.999999998,5367500,501.9661836282062,northern,45.251435659357725
-117.98715822717534,45.251435659357725,5241250,227,94,31083,22.8719646799117,3,r1c1,1,winter,Natural,"c(-9503500, 5367500)",976,meters,-9503500,5367500,467.6959185835175,northern,45.251435659357725
-117.92508259281578,45.251435659357725,5241251,365,94,97891,34.898752228164,3,r1c1,1,winter,Natural,"c(-9498500, 5367500)",817,meters,-9498499.999999998,5367500,436.77378512661966,northern,45.251435659357725
-117.86493325520878,45.205278391823754,5248468,275,72,282241,115.957682826623,3,r1c1,1,winter,Natural,"c(-9498500, 5362500)",892,meters,-9498499.999999998,5362500.000000002,399.67276403873194,northern,45.205278391823754
-113.71632051578415,45.11300557969724,5262967,115,43,18922,21.0478309232481,3,r1c1,1,winter,Natural,"c(-9173500, 5352500)",1426,meters,-9173500,5352499.999999999,244.0452809582427,northern,45.11300557969724
-109.00577363662157,45.11300557969724,5263043,427,55,150979,57.4501522070015,3,r1c1,1,winter,Natural,"c(-8793500, 5352500)",1214,meters,-8793500,5352499.999999999,280.9720794968457,northern,45.11300557969724
-123.94145570988913,45.020788199583045,5277234,213,118,64206,30.3574468085106,3,r1c1,1,winter,Natural,"c(-10008500, 5342500)",98,meters,-10008499.999999998,5342500.000000001,2547.9006935888438,northern,45.020788199583045
-110.69098285086118,45.020788199583045,5277448,113,47,32112,42.5888594164456,3,r1c1,1,winter,Natural,"c(-8938500, 5342500)",1758,meters,-8938499.999999998,5342500.000000001,546.6481298147842,northern,45.020788199583045
-93.41583365614714,45.020788199583045,5277727,239,63,93505,55.1977567886659,3,r1c1,2,winter,Suburban,"c(-7543500, 5342500)",279,meters,-7543499.999999998,5342500.000000001,757.9760604107094,northern,45.020788199583045
-93.04432507131459,45.020788199583045,5277733,272,66,72091,42.4314302530901,3,r1c1,2,winter,Suburban,"c(-7513500, 5342500)",273,meters,-7513500,5342500.000000001,756.3713824775452,northern,45.020788199583045
-16.815207030383537,66.08411282491882,2255122,103,19,8739,29.13,3,r1c2,1,winter,Natural,"c(-953500, 7437500)",28,meters,-953500,7437500.000000001,523.0838441161038,northern,66.08411282491882
-17.319561035680618,66.02769770453604,2262333,2561,55,455305,22.3979240456513,3,r1c2,1,winter,Natural,"c(-983500, 7432500)",110,meters,-983500,7432500,619.4376983103373,northern,66.02769770453604
-21.845888024200033,64.13498615036121,2507648,328,50,35411,18.6373684210526,3,r1c2,3,winter,Urban,"c(-1298500, 7262500)",16,meters,-1298500.0000000012,7262499.999999994,972.8357666700808,northern,64.13498615036121
-6.670622143002631,57.426328875596575,3424376,167,89,213715,83.2223520249221,3,r1c2,1,winter,Natural,"c(-453500, 6627500)",190,meters,-453500.0000000002,6627499.999999996,1698.7357641342921,northern,57.426328875596575
-3.207091691197909,55.959335319326556,3633715,331,80,150133,42.2790763165306,3,r1c2,3,winter,Urban,"c(-223500, 6482500)",42,meters,-223500.00000000006,6482499.999999998,647.2371928888695,northern,55.959335319326556
-4.276261420003984,55.85891999539296,3648134,362,74,58506,19.2961741424802,3,r1c2,3,winter,Urban,"c(-298500, 6472500)",23,meters,-298500.00000000006,6472499.999999997,1208.1937440172119,northern,55.85891999539296
-4.2727606806080285,55.80874787340741,3655351,126,60,56051,31.5602477477477,3,r1c2,3,winter,Urban,"c(-298500, 6467500)",44,meters,-298499.9999999999,6467500.000000001,1242.899714928809,northern,55.80874787340741
-1.6039228394538285,55.00916141598481,3770860,415,91,270781,43.6391619661563,3,r1c2,3,winter,Urban,"c(-113500, 6387500)",59,meters,-113500.00000000001,6387500,632.9676455437182,northern,55.00916141598481
-1.4626080518367515,55.00916141598481,3770862,260,107,137310,51.2924915950691,3,r1c2,3,winter,Urban,"c(-103500, 6387500)",37,meters,-103500.00000000001,6387500,644.1715354871901,northern,55.00916141598481
-1.0915645772150493,53.96845212488867,3922424,195,76,139194,44.7857142857143,3,r1c2,3,winter,Urban,"c(-78500, 6282500)",15,meters,-78500,6282499.999999999,604.9530614099725,northern,53.96845212488867
-1.5747151934089496,53.82056189138572,3944068,118,69,109248,58.672395273899,3,r1c2,3,winter,Urban,"c(-113500, 6267500)",97,meters,-113499.99999999999,6267500.000000001,766.6438724660484,northern,53.82056189138572
-2.329153552099576,53.57450208956309,3980142,288,104,662107,89.2688418498045,3,r1c2,3,winter,Urban,"c(-168500, 6242500)",104,meters,-168500,6242500,1044.100791400994,northern,53.57450208956309
-2.1893141557397477,53.52535322865581,3987361,141,68,247727,82.2466799468792,3,r1c2,3,winter,Urban,"c(-158500, 6237500)",103,meters,-158499.99999999997,6237499.999999998,943.2989796445894,northern,53.52535322865581
-2.3257340500351673,53.47622527544487,3994576,148,69,65858,28.2652360515021,3,r1c2,3,winter,Urban,"c(-168500, 6232500)",30,meters,-168500.00000000003,6232499.999999998,859.6196100668661,northern,53.47622527544487
-2.256721170212165,53.47622527544487,3994577,1494,78,190539,16.1173236339029,3,r1c2,3,winter,Urban,"c(-163500, 6232500)",37,meters,-163500,6232499.999999998,864.0152576069488,northern,53.47622527544487
-2.187708290389163,53.47622527544487,3994578,255,68,100266,31.1095252869997,3,r1c2,3,winter,Urban,"c(-158500, 6232500)",67,meters,-158500,6232499.999999998,881.7109751440623,northern,53.47622527544487
-2.324031983941295,53.427118176579604,4001793,693,98,1023363,60.2971364600519,3,r1c2,3,winter,Urban,"c(-168500, 6227500)",24,meters,-168500,6227499.999999999,822.099104987791,northern,53.427118176579604
-2.2550696105305734,53.427118176579604,4001794,375,94,498715,56.1489529385274,3,r1c2,3,winter,Urban,"c(-163500, 6227500)",33,meters,-163499.99999999997,6227499.999999999,830.5561414672167,northern,53.427118176579604
-2.186107237119853,53.427118176579604,4001795,183,62,120900,46.2509563886764,3,r1c2,3,winter,Urban,"c(-158500, 6227500)",63,meters,-158500,6227499.999999999,846.2414123383976,northern,53.427118176579604
-6.2503200440251145,53.3780318789153,4008953,106,84,77210,44.6300578034682,3,r1c2,3,winter,Urban,"c(-453500, 6222500)",24,meters,-453500.0000000001,6222499.999999999,731.5152580268946,northern,53.3780318789153
-1.4953907933334614,53.3780318789153,4009022,185,58,83350,60.6622998544396,3,r1c2,3,winter,Urban,"c(-108500, 6222500)",121,meters,-108499.99999999999,6222499.999999999,924.2419962755118,northern,53.3780318789153
-6.245766466294199,53.32896632951196,4016170,745,94,305621,31.3682643949502,3,r1c2,3,winter,Urban,"c(-453500, 6217500)",15,meters,-453500.0000000001,6217499.999999998,762.6279478362862,northern,53.32896632951196
-6.17241471660269,53.2799214756332,4023388,600,107,742731,64.9694716585024,3,r1c2,3,winter,Urban,"c(-448500, 6212500)",41,meters,-448499.99999999994,6212499.999999999,800.4951563201889,northern,53.2799214756332
-1.9019508441801702,53.13291056280901,4045101,232,74,228719,50.1906956330919,3,r1c2,1,winter,Natural,"c(-138500, 6197500)",362,meters,-138499.99999999994,6197500,1068.1151702901952,northern,53.13291056280901
-1.953852046417163,52.54669687914055,4131704,173,88,494413,119.741583918624,3,r1c2,3,winter,Urban,"c(-143500, 6137500)",130,meters,-143499.99999999997,6137499.999999999,894.8101202018527,northern,52.54669687914055
-1.9524817525613274,52.497976143164564,4138921,192,67,89099,41.0405343159834,3,r1c2,3,winter,Urban,"c(-143500, 6132500)",162,meters,-143500,6132499.999999999,934.4362422596146,northern,52.497976143164564
-1.5421392310513422,52.400594109089916,4153361,561,83,330264,35.5351839896708,3,r1c2,3,winter,Urban,"c(-113500, 6122500)",99,meters,-113499.99999999999,6122500,648.4690009982155,northern,52.400594109089916
